audio_path,model,true_transcription,predicted_transcription,latency,wer,mer,wil,wip,cer
labs/experiment_dataset/segment_9.wav,faster_distil_whisper_largev3,this was a visualization done by fernando viegas and martin wattenberg two amazing visualization designers who looked at a weekend 's worth of twitter traffic," This was a visualization done by Fernando Villegas and Martin Wadenberg,  two amazing visualization designers,  who looked at a weekend's worth of Twitter traffic",23.606700897216797,0.36,0.36,0.5733333333333334,0.42666666666666664,0.0949367088607595
labs/experiment_dataset/segment_8.wav,faster_distil_whisper_largev3,and that is that the more tightly linked we 've become to each other the harder it is for each of us to remain independent," And that is that the more tightly linked we come to each other,  the harder it is for each of us to remain independent.",19.576385021209717,0.2,0.2,0.33333333333333326,0.6666666666666667,0.08196721311475409
labs/experiment_dataset/segment_19.wav,faster_distil_whisper_largev3,now," Now,",14.676488876342773,1.0,1.0,1.0,0.0,0.6666666666666666
labs/experiment_dataset/segment_18.wav,faster_distil_whisper_largev3,where one side of this little box if the animal goes there the animal gets a pulse of light in order to make different cells in the brain sensitive to light <unk>," where one side of this little box,  if the animal goes there, they only get a pulse of light,  and we're to make different cells in the brain-sensitive to light.",15.689792156219482,0.375,0.375,0.5833333333333334,0.41666666666666663,0.16049382716049382
labs/experiment_dataset/segment_3.wav,faster_distil_whisper_largev3,our scientists then use this to go back to another piece of that tissue and do what 's called laser scanning microdissection <unk> so the technician takes the instructions they scribe along a place there <unk> and then the laser actually cuts," Our scientists then use this to go back to another piece of that tissue  and do what's called laser scanning microdissection.  So the technician takes the instructions,  they scribe along a place there,  and then the laser actually cuts,",14.997784852981567,0.23809523809523808,0.23809523809523808,0.37484737484737496,0.625152625152625,0.07851239669421488
labs/experiment_dataset/segment_15.wav,faster_distil_whisper_largev3,shortly after we published i got a three word text from johannes," Shortly after we published, I got a three-word text from Johannes.",14.84106993675232,0.5,0.5,0.7272727272727273,0.2727272727272727,0.09375
labs/experiment_dataset/segment_14.wav,faster_distil_whisper_largev3,the people 's report card brings together all this data into a simple framework that we 'll all be familiar with from our school days to hold them to account, The People's Report Card brings together all this data into a simple framework  that we'll all be familiar with from our school days to hold them to account.,14.99290680885315,0.26666666666666666,0.26666666666666666,0.42380952380952386,0.5761904761904761,0.050955414012738856
labs/experiment_dataset/segment_2.wav,faster_distil_whisper_largev3,if you 're into knitting you can find someone who is killing it knitting <unk> and you can you can learn from them <unk> it 's wild and that 's what this whole day is about," If you're into knitting, you can find someone who is killing it, knitting.  And you can learn from them.  It's wild.  And that's what this whole day is about.",15.489849090576172,0.5277777777777778,0.5277777777777778,0.7231800766283525,0.27681992337164746,0.18604651162790697
labs/experiment_dataset/segment_0.wav,faster_distil_whisper_largev3,so throughout this talk i 've mentioned a few times the special case of uganda and the fact that it 's the only country in sub saharan africa with successful prevention it 's been widely," So throughout this talk, I've mentioned a few times the special case of Uganda and the  fact that it's the only country in sub-Saharan Africa with a successful prevention, it's been",15.558812856674194,0.42857142857142855,0.42857142857142855,0.631336405529954,0.36866359447004604,0.11290322580645161
labs/experiment_dataset/segment_16.wav,faster_distil_whisper_largev3,and where they don 't where they may actually undermine values and attitudes worth caring about but to have this debate," and where they don't,  where they may actually undermine  values and attitudes worth caring about.  But to have this debate,",15.852215051651001,0.23809523809523808,0.23809523809523808,0.3904761904761904,0.6095238095238096,0.06722689075630252
