audio_path,model,true_transcription,predicted_transcription,latency,wer,mer,wil,wip,cer
labs/experiment_dataset/segment_9.wav,faster_distil_whisper_small,this was a visualization done by fernando viegas and martin wattenberg two amazing visualization designers who looked at a weekend 's worth of twitter traffic," This was a visualization done by Fernando V. A. Hess and Martin Waddenberg,  two amazing visualization designers,  who looked at a weekend's worth of Twitter traffic.",6.389718055725098,0.48,0.4444444444444444,0.653846153846154,0.3461538461538461,0.13924050632911392
labs/experiment_dataset/segment_8.wav,faster_distil_whisper_small,and that is that the more tightly linked we 've become to each other the harder it is for each of us to remain independent," and that is that the more tightly linked we come to each other,  the harder it is for each of us to remain independent.",3.405625104904175,0.16,0.16,0.265,0.735,0.07377049180327869
labs/experiment_dataset/segment_19.wav,faster_distil_whisper_small,now, Now.,2.702996015548706,1.0,1.0,1.0,0.0,0.6666666666666666
labs/experiment_dataset/segment_18.wav,faster_distil_whisper_small,where one side of this little box if the animal goes there the animal gets a pulse of light in order to make different cells in the brain sensitive to light <unk>," where one side of this little box,  if the animal goes there, they only gets a pulse of light,  and we're going to make different cells in the brain sensitive to light.",3.572171211242676,0.3125,0.30303030303030304,0.4833984375,0.5166015625,0.17901234567901234
labs/experiment_dataset/segment_3.wav,faster_distil_whisper_small,our scientists then use this to go back to another piece of that tissue and do what 's called laser scanning microdissection <unk> so the technician takes the instructions they scribe along a place there <unk> and then the laser actually cuts," Our scientists then use this to go back to another piece of that tissue and do what's called laser scanning microdeisection.  So the technician takes the instructions, they scribe along a place there, and then the laser actually cuts...",3.9959888458251953,0.23809523809523808,0.23809523809523808,0.37484737484737496,0.625152625152625,0.08677685950413223
labs/experiment_dataset/segment_15.wav,faster_distil_whisper_small,shortly after we published i got a three word text from johannes," Shortly after we published,  they got a three-word text from Johannes.",3.3046140670776367,0.5,0.5,0.7272727272727273,0.2727272727272727,0.15625
labs/experiment_dataset/segment_14.wav,faster_distil_whisper_small,the people 's report card brings together all this data into a simple framework that we 'll all be familiar with from our school days to hold them to account, The People's Record Paul Card brings together all this data into a simple framework  that will all be familiar with from our school days to hold them to account.,3.483592987060547,0.26666666666666666,0.26666666666666666,0.44367816091954027,0.5563218390804597,0.10828025477707007
labs/experiment_dataset/segment_2.wav,faster_distil_whisper_small,if you 're into knitting you can find someone who is killing it knitting <unk> and you can you can learn from them <unk> it 's wild and that 's what this whole day is about," If you're into knitting, you can find someone who is killing it knitting.  And you can learn from them.  It's wild.  And that's what this whole day is about.",3.4415268898010254,0.5,0.5,0.6896551724137931,0.3103448275862069,0.18023255813953487
labs/experiment_dataset/segment_0.wav,faster_distil_whisper_small,so throughout this talk i 've mentioned a few times the special case of uganda and the fact that it 's the only country in sub saharan africa with successful prevention it 's been widely," So throughout this talk, I've mentioned a few times a special case of Uganda and the fact that it's the only country in sub-Saharan Africa with successful prevention.  It's been widely...",3.3341429233551025,0.42857142857142855,0.42857142857142855,0.631336405529954,0.36866359447004604,0.10215053763440861
labs/experiment_dataset/segment_16.wav,faster_distil_whisper_small,and where they don 't where they may actually undermine values and attitudes worth caring about but to have this debate," And where they don't, where they may actually undermine values and attitudes worth caring about.  But to have this debate...",3.101792812347412,0.2857142857142857,0.2857142857142857,0.4642857142857143,0.5357142857142857,0.07563025210084033
labs/experiment_dataset/segment_17.wav,faster_distil_whisper_small,medicine it 's a pill called bidil to treat heart failure in <unk>, medicine. It's a pill called bidell to treat heart failure in,3.0342352390289307,0.38461538461538464,0.38461538461538464,0.5524475524475524,0.4475524475524476,0.16666666666666666
labs/experiment_dataset/segment_1.wav,faster_distil_whisper_small,and the house next to it and actually every house on the block on both sides of the street maybe a school thrown in and some you know a church they are just incredibly expensive," and the house next to it, and actually every house on the block  on both sides of the street, maybe a school thrown in and so, you know, a  church, they're just incredibly expensive.",3.370816946029663,0.22857142857142856,0.22857142857142856,0.38739495798319323,0.6126050420168068,0.062146892655367235
labs/experiment_dataset/segment_5.wav,faster_distil_whisper_small,on the order of two thousand two hundred videos covering everything from basic arithmetic all the way to to vector calculus and some of the stuff that you saw, on the order of 2200 videos covering everything from basic arithmetic all the way to vector calculus and some of the stuff that you saw,3.880805015563965,0.1724137931034483,0.1724137931034483,0.20551724137931038,0.7944827586206896,0.17088607594936708
labs/experiment_dataset/segment_13.wav,faster_distil_whisper_small,<unk> salty crispy delicious snacks what 's sitting in the corner of the room makes not a damn bit of difference to your gustatory experience," Salty, crispy, delicious snacks.  What's sitting in the corner of the room  makes not a damn bit of difference  to your gustatory experience.",3.5804378986358643,0.28,0.28,0.4365217391304348,0.5634782608695652,0.11347517730496454
labs/experiment_dataset/segment_12.wav,faster_distil_whisper_small,<unk> the greatest innovations and developments, of the greatest innovations and developments.,2.950788974761963,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.1276595744680851
labs/experiment_dataset/segment_4.wav,faster_distil_whisper_small,<unk> a palestinian worker who spent two decades in israel, a Palestinian worker who spent two decades in Israel.,2.955601930618286,0.3,0.3,0.4555555555555556,0.5444444444444444,0.15517241379310345
labs/experiment_dataset/segment_6.wav,faster_distil_whisper_small,to those who already are allow me to illustrate this point by taking you to this village called budrus, to those who already are.  Allow me to illustrate this point  by taking you to this village called Boudros.,3.860224962234497,0.15789473684210525,0.15789473684210525,0.29085872576177296,0.709141274238227,0.0784313725490196
labs/experiment_dataset/segment_10.wav,faster_distil_whisper_small,flutes and music led to even more powerful breakthroughs about a thousand, Flutes and music led to even more powerful breakthroughs.  About a thousand...,3.045470952987671,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0958904109589041
labs/experiment_dataset/segment_11.wav,faster_distil_whisper_small,we built this model in new york actually, We built this model in New York actually on the,2.859158992767334,0.625,0.5,0.6875,0.3125,0.25
labs/experiment_dataset/segment_7.wav,faster_distil_whisper_small,you can 't buy your way out of suffering or into meaning there is no home big enough to erase the pain that she must have endured, You can't buy your way out of suffering or into meaning.  There is no home big enough to erase the pain that she must have endured.,3.385287284851074,0.2222222222222222,0.2222222222222222,0.3717948717948718,0.6282051282051282,0.046511627906976744
