audio_path,model,true_transcription,predicted_transcription,latency,wer,mer,wil,wip,cer
labs/experiment_dataset/segment_9.wav,faster_distil_whisper_largev2,this was a visualization done by fernando viegas and martin wattenberg two amazing visualization designers who looked at a weekend 's worth of twitter traffic," This was a visualization done by Fernando Villegas and Martin Wadenberg,  two amazing visualization designers,  who looked at a weekend's worth of Twitter traffic.",21.214715003967285,0.4,0.4,0.625,0.375,0.10126582278481013
labs/experiment_dataset/segment_8.wav,faster_distil_whisper_largev2,and that is that the more tightly linked we 've become to each other the harder it is for each of us to remain independent," And that is that the more tightly linked we come to each other,  the harder it is for each of us to remain independent.",16.087604999542236,0.2,0.2,0.33333333333333326,0.6666666666666667,0.08196721311475409
labs/experiment_dataset/segment_19.wav,faster_distil_whisper_largev2,now, Now.,16.254430055618286,1.0,1.0,1.0,0.0,0.6666666666666666
labs/experiment_dataset/segment_18.wav,faster_distil_whisper_largev2,where one side of this little box if the animal goes there the animal gets a pulse of light in order to make different cells in the brain sensitive to light <unk>," where one side of this little box,  if the animal goes there, the animal gets a pulse of light,  and we're going to make different cells in the brain sensitive to light.",18.73096776008606,0.25,0.24242424242424243,0.3896484375,0.6103515625,0.1419753086419753
labs/experiment_dataset/segment_3.wav,faster_distil_whisper_largev2,our scientists then use this to go back to another piece of that tissue and do what 's called laser scanning microdissection <unk> so the technician takes the instructions they scribe along a place there <unk> and then the laser actually cuts," Our scientists then use this to go back to another piece of that tissue and do what's called laser scanning microdissection.  So the technician takes the instructions, they scribe along a place there, and then the laser actually cuts",15.904670000076294,0.21428571428571427,0.21428571428571427,0.3351648351648352,0.6648351648351648,0.06611570247933884
labs/experiment_dataset/segment_15.wav,faster_distil_whisper_largev2,shortly after we published i got a three word text from johannes," Shortly after we published, I got a three-word text from Johannes.",14.662324905395508,0.5,0.5,0.7272727272727273,0.2727272727272727,0.09375
labs/experiment_dataset/segment_14.wav,faster_distil_whisper_largev2,the people 's report card brings together all this data into a simple framework that we 'll all be familiar with from our school days to hold them to account, The People's Report Card brings together all this data  into a simple framework that we'll all be familiar with  from our school days to hold them to account.,15.266515016555786,0.26666666666666666,0.26666666666666666,0.42380952380952386,0.5761904761904761,0.05732484076433121
labs/experiment_dataset/segment_2.wav,faster_distil_whisper_largev2,if you 're into knitting you can find someone who is killing it knitting <unk> and you can you can learn from them <unk> it 's wild and that 's what this whole day is about," If you're into knitting, you can find someone who is killing it knitting.  And you can learn from them. It's wild.  And that's what this whole day is about.",16.12204599380493,0.5,0.5,0.6896551724137931,0.3103448275862069,0.18023255813953487
labs/experiment_dataset/segment_0.wav,faster_distil_whisper_largev2,so throughout this talk i 've mentioned a few times the special case of uganda and the fact that it 's the only country in sub saharan africa with successful prevention it 's been widely," So throughout this talk, I've mentioned a few times the special case of Uganda and the fact that it's the only country in sub-Saharan Africa with successful prevention.",17.338901042938232,0.42857142857142855,0.42857142857142855,0.5918367346938775,0.40816326530612246,0.14516129032258066
labs/experiment_dataset/segment_16.wav,faster_distil_whisper_largev2,and where they don 't where they may actually undermine values and attitudes worth caring about but to have this debate," And where they don't, where they may actually undermine values and attitudes worth caring about.  But to have this debate...",14.908186912536621,0.2857142857142857,0.2857142857142857,0.4642857142857143,0.5357142857142857,0.07563025210084033
labs/experiment_dataset/segment_17.wav,faster_distil_whisper_largev2,medicine it 's a pill called bidil to treat heart failure in <unk>, medicine.  It's a pill called Bidil  to treat heart failure in ...,14.731449842453003,0.38461538461538464,0.38461538461538464,0.5897435897435898,0.41025641025641024,0.16666666666666666
labs/experiment_dataset/segment_1.wav,faster_distil_whisper_largev2,and the house next to it and actually every house on the block on both sides of the street maybe a school thrown in and some you know a church they are just incredibly expensive," and the house next to it, and actually every house on the block,  on both sides of the street, maybe a school thrown in,  and some, you know, in church, they're just incredibly expensive.",15.565105199813843,0.3142857142857143,0.3142857142857143,0.5159663865546218,0.4840336134453782,0.07909604519774012
labs/experiment_dataset/segment_5.wav,faster_distil_whisper_largev2,on the order of two thousand two hundred videos covering everything from basic arithmetic all the way to to vector calculus and some of the stuff that you saw, on the order of 2200 videos covering everything from basic arithmetic all the way to vector calculus and some of the stuff that you saw.,14.993947982788086,0.20689655172413793,0.20689655172413793,0.2703448275862068,0.7296551724137932,0.17721518987341772
labs/experiment_dataset/segment_13.wav,faster_distil_whisper_largev2,<unk> salty crispy delicious snacks what 's sitting in the corner of the room makes not a damn bit of difference to your gustatory experience," salty, crispy, delicious snacks.  What's sitting in the corner of the room  makes not a damn bit of difference to your gustatory experience.",15.083083868026733,0.28,0.28,0.4365217391304348,0.5634782608695652,0.09929078014184398
labs/experiment_dataset/segment_12.wav,faster_distil_whisper_largev2,<unk> the greatest innovations and developments, of the greatest innovations and developments.,14.281378030776978,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.1276595744680851
labs/experiment_dataset/segment_4.wav,faster_distil_whisper_largev2,<unk> a palestinian worker who spent two decades in israel, a Palestinian worker who spent two decades in Israel.,14.728065967559814,0.3,0.3,0.4555555555555556,0.5444444444444444,0.15517241379310345
labs/experiment_dataset/segment_6.wav,faster_distil_whisper_largev2,to those who already are allow me to illustrate this point by taking you to this village called budrus, to those who already are.  Allow me to illustrate this point  by taking you to this village called Budrus.,15.287513017654419,0.15789473684210525,0.15789473684210525,0.29085872576177296,0.709141274238227,0.058823529411764705
labs/experiment_dataset/segment_10.wav,faster_distil_whisper_largev2,flutes and music led to even more powerful breakthroughs about a thousand, Flutes and music led to even more powerful breakthroughs.,14.460910081863403,0.4166666666666667,0.4166666666666667,0.5462962962962963,0.4537037037037037,0.2465753424657534
labs/experiment_dataset/segment_11.wav,faster_distil_whisper_largev2,we built this model in new york actually, We built this model in New York actually on the,14.318159818649292,0.625,0.5,0.6875,0.3125,0.25
labs/experiment_dataset/segment_7.wav,faster_distil_whisper_largev2,you can 't buy your way out of suffering or into meaning there is no home big enough to erase the pain that she must have endured, You can't buy your way out of suffering or into meaning.  There is no home big enough to erase the pain that she must have endured.,15.48528003692627,0.2222222222222222,0.2222222222222222,0.3717948717948718,0.6282051282051282,0.046511627906976744
